0.9654454311373544 - 0.26060529445122144im
0.9702052085321946 - 0.24228465353175133im
0.98941272980942 + 0.14512908079041809im
0.32792065702023965 + 0.9447052676361101im
-0.9018922786241699 + 0.43196101416459187im
-0.3016787584493919 - 0.9534096321626049im
0.787460310473249 - 0.6163653619642933im
0.788077878310484 - 0.615575549967383im
-0.06846397763004819 - 0.9976535890613897im
-0.9978474448190581 + 0.06557802122721267im
0.07906050814471269 + 0.9968698190094331im
0.9953552183270519 + 0.09627039705489324im
0.47976534962272366 - 0.8773968368425918im
0.02392569337284091 - 0.9997137396258134im
0.31513672508679863 - 0.9490462815382438im
0.999630457179661 - 0.027183617838356357im
0.6377151916628214 + 0.7702722468857689im
0.8237946881128868 + 0.5668882710349471im
0.886447211311638 - 0.4628297111874089im
-0.13043116839085353 - 0.9914573668656644im
-0.3499499031187524 - 0.9367684160491193im
0.08829890511080424 - 0.9960940233513266im
0.5399360045569926 - 0.8417060716087482im
0.21724183626849805 - 0.9761178128559539im
-0.365945398043812 - 0.9306363229804412im
-0.6427721812922365 - 0.7660573888141934im
-0.7371091083837134 - 0.6757737508499181im
-0.9999953214275206 - 0.0030589414950055417im
-0.5891887994696569 + 0.8079953951474628im
0.351293025301632 + 0.9362655661586764im
0.9313184089262417 + 0.3642060147706152im
0.9694843452597827 - 0.24515322615909124im
0.9968559333372382 - 0.07923539720569203im
0.7768709815342005 + 0.6296598113664933im
-0.33700432716116063 + 0.941503097963386im
-0.967072723376474 + 0.2545001919472946im
-0.8983615175299964 - 0.4392568540400958im
-0.5837674339756361 - 0.8119209216601708im
-0.3231954443558255 - 0.9463322380367482im
-0.40679485344264144 - 0.9135195384952529im
-0.9251350845743062 - 0.37963808461440146im
-0.6856849164812144 + 0.7278984787112486im
0.37737032167438966 + 0.9260624386721273im
0.9506856201951018 + 0.31015617284564023im
0.8244157807037382 - 0.5659846469001133im
0.47686629204135944 - 0.8789758469461632im
0.5236513872262554 - 0.8519326409147723im
0.954384227751544 - 0.29858122147765603im
0.7653202324282544 + 0.6436497042926087im
0.3890120025288733 + 0.9212326860725665im
0.4823413371969015 + 0.8759833528276122im
0.787560634403731 + 0.6162371679293555im
0.9998696981670135 - 0.01614269764956603im
0.7310737279491895 - 0.682298471566861im
-0.07869065356693777 - 0.9968990826764804im
-0.4598679473848827 - 0.8879873146436355im
-0.18328961235189392 - 0.9830589595766331im
0.5105727499994541 - 0.8598345578993641im
0.8928442465809971 - 0.4503655752244077im
0.9650934791232988 - 0.2619056634624133im
0.9768409362846597 - 0.21396678526937143im
0.9995553493218308 + 0.02981784100354753im
0.8028793188084142 + 0.5961415934404651im
0.26006061148993226 + 0.9655922940617756im
0.09626526053070328 + 0.9953557151164381im
0.7317947214164344 + 0.6815251174439891im
0.7497297469306987 - 0.6617441398057338im
-0.16587241859880075 - 0.9861472206258983im
-0.7284403191506182 - 0.6851092624069137im
-0.8898416480475827 - 0.45626948330998635im
-0.9991167284698553 + 0.04202098156508722im
-0.9178294325266004 + 0.3969749775337215im
-0.9869925629524287 + 0.16076591889015593im
-0.6545096050455941 - 0.7560536865217049im
0.25414473582745445 - 0.9671661973265988im
0.6571868198110041 - 0.7537277252872544im
0.29298568258799 - 0.9561168285300963im
-0.20793199680082966 - 0.9781432843435668im
-0.42659867550287606 - 0.90444102630254im
-0.10678951015828324 - 0.9942816504995724im
0.3653094307238354 - 0.9308861476164673im
0.6641724503596766 - 0.7475793979125046im
0.829878590337308 - 0.5579440162774062im
0.789108406136762 - 0.6142539567347525im
0.5015662857324074 - 0.8651192178056138im
0.3669489170220306 - 0.9302410936399009im
0.8369841662451324 - 0.5472271059212441im
0.9989581906503456 + 0.04563478204821131im
0.789569669007258 + 0.613660930631704im
0.7472816403297565 + 0.6645074491877938im
0.6987980535431708 + 0.7153190060135937im
0.9995036463758601 - 0.03150334714533588im
0.3606296575371853 - 0.9327090918955452im
-0.5986125180172872 - 0.8010387339405024im
-0.7830736936850734 - 0.6219289270153108im
-0.6434011409195977 - 0.7655292103266603im
-0.545777509456257 - 0.8379301344215551im
-0.8137730648722912 - 0.5811827585952268im
-0.9634813671017357 + 0.2677753820794034im
0.17047735764409125 + 0.9853615937972662im
0.9990042387618923 + 0.0446153665878944im
0.789081041186067 - 0.6142891098177734im
0.9999759363372712 - 0.006937344333225991im
0.5562896334517652 + 0.8309884738756013im
-0.4419062355102044 + 0.8970612459677432im
-0.654927734959933 + 0.7556915124442327im
-0.7418016005179682 + 0.6706194043337702im
-0.528981267017897 + 0.8486335010734258im
0.21453034742327487 + 0.9767173235048352im
0.8652282416345936 + 0.5013781904689407im
0.9591778583285462 + 0.282803529136861im
0.8939697774679045 + 0.4481272553348939im
0.7099840355992686 + 0.7042177711433988im
0.7750704382388217 + 0.6318748418542084im
0.6506829185323837 + 0.7593495502929988im
0.33871930515511545 + 0.9408874705910563im
-0.4380328702905152 + 0.8989589559846727im
-0.9999638909640947 - 0.008498044948583743im
-0.7689982163417715 - 0.6392509235528518im
-0.40768531954789927 - 0.9131224891684178im
-0.342948770722191 - 0.939354108236153im
-0.5823518635952688 - 0.8129368406998895im
-0.9805568010566935 - 0.1962354705486853im
-0.6684406169054464 + 0.7437655152472896im
-0.3085923971389481 + 0.9511943715287836im
-0.21363309434004174 + 0.9769139680661234im
-0.5387348007010438 + 0.8424754088480011im
-0.8056840020283002 + 0.5923455823045041im
