0.9820936065987943 - 0.18839359829296945im
0.9712950183346919 - 0.23787809348111572im
0.9252310250709852 - 0.37940420430735083im
0.589215335758 - 0.8079760442659097im
-0.46923505351069517 - 0.8830733064456286im
-0.8928403790716463 - 0.4503732424325396im
-0.6498456962822737 - 0.7600661622670798im
0.5810415606330362 - 0.8138738875385583im
0.9969107133567384 + 0.07854317026043066im
0.9709097702835215 + 0.2394456472103837im
0.9634423777408909 - 0.26791562995274903im
0.8542546092649806 - 0.5198548475772206im
0.9948747256716459 + 0.10111518293395594im
0.09074125522209402 + 0.9958745024352812im
-0.7975899005011267 + 0.603200091693132im
-0.9994630686918865 + 0.03276544400732703im
-0.9588604591659763 + 0.2838778255658815im
-0.5890133388303518 + 0.8081233115558053im
-0.42544764002670993 + 0.9049830416066938im
-0.9459253820845765 + 0.32438429605661834im
0.16254248567540078 - 0.9867015457322756im
0.8710781442410446 + 0.4911444457851254im
0.1271738651536628 + 0.9918804403867827im
0.6617788255921132 + 0.7496991303169048im
0.7613727670245517 - 0.6483143601937086im
-0.8187599874880722 - 0.5741359446059199im
-0.5230189224086761 + 0.8523210702560786im
0.5611851525445842 + 0.8276902950763115im
0.9867755189021822 + 0.162092798406743im
0.9951987968374203 - 0.09787417827676036im
0.9877226226224751 + 0.15621786312640323im
0.36502697020177216 + 0.9309969446917183im
-0.7799723005806409 + 0.6258140381350855im
-0.7551910282727216 - 0.6555047755862573im
-0.05981732245272519 - 0.9982093407369953im
0.4682370034700645 - 0.8836029134070207im
0.6456901151434635 - 0.7635995516015058im
0.5470552440731058 - 0.8370965057459712im
0.07162228918094621 - 0.9974318260876184im
-0.7404721013311301 - 0.6720870978900433im
-0.5074960413991051 - 0.8616540883464999im
0.6671445349085574 - 0.7449282982553721im
0.42799911358863263 + 0.9037791537578994im
-0.37557914962386496 + 0.9267903227633608im
-0.144184288528857 + 0.989550853135617im
0.9686670284512645 + 0.2483630165531839im
0.21374871775854382 - 0.9768886761840258im
-0.9947251542151295 - 0.10257615498587794im
-0.3874214805581467 + 0.921902704411986im
0.254094140809838 + 0.9671794908940688im
0.44961944363731665 + 0.893220216913651im
0.15598568521072526 + 0.9877593158301978im
-0.062358176534869275 + 0.998053835130774im
-0.5850617352608918 + 0.8109887582041531im
-0.8392824607909611 + 0.543695641888611im
-0.9388321509819759 + 0.3443750750018887im
-0.7446405812630252 + 0.6674656580950542im
-0.5924397633519226 + 0.8056147508577024im
-0.6773684187670994 + 0.7356439527767216im
-0.9969456786325624 - 0.07809810404779113im
-0.7589413334536248 - 0.6511590069834202im
-0.11399868641801868 - 0.9934809004178018im
0.6892110399692968 - 0.7245606547311552im
0.7262982028015131 + 0.6873797499252449im
-0.7872359405602303 + 0.6166519065812167im
-0.9303295733592479 - 0.36672453549387674im
-0.7460183145523247 - 0.6659254270205551im
-0.9950322632367721 + 0.09955297643921666im
-0.15011794162122316 + 0.9886680957750215im
0.985090794593705 + 0.17203524757079003im
0.3943718504505556 - 0.9189509473155815im
-0.398160696776756 - 0.9173156815089603im
-0.6275462974314765 - 0.7785792474629958im
0.2836177425470208 - 0.9589374203317607im
0.9154784563718017 + 0.4023669915874104im
-0.7245611162709096 + 0.6892105547568561im
-0.9475346730651444 - 0.31965300458361084im
-0.6758689648875859 - 0.7370218058522985im
-0.842955643796016 - 0.5379830690574233im
-0.9943831286763231 - 0.10584041479457208im
-0.6016750689297624 + 0.7987409538945437im
0.6132055577249265 + 0.789923378547098im
0.8306278884278817 - 0.5568279006711485im
-0.11175858277033426 - 0.9937353868999365im
-0.25631754752417607 - 0.9665926312729638im
0.32624529787886913 - 0.9452851451344869im
0.6405088380298065 - 0.7679507981672439im
0.6165102212356641 - 0.7873469039197096im
0.186633150554972 - 0.9824296754037538im
-0.07193407112954191 - 0.9974093890728771im
-0.7055026864784256 - 0.7087072451807759im
-0.8933170359029855 - 0.44942705010435685im
-0.9661985157982843 - 0.25779920106391446im
-0.932733422926405 - 0.360566723029167im
-0.9673657470085684 + 0.25338411851289033im
-0.5680988694833266 + 0.8229603116139722im
0.2270824648863198 + 0.9738755331874568im
0.5026908350661398 + 0.8644662655884885im
0.6133850294850363 + 0.7897840246571471im
0.21121111713246268 + 0.9774404657060486im
-0.7191869482693345 + 0.6948166185685555im
-0.9268488734084848 - 0.37543463593736615im
-0.7610924415813936 - 0.648643426982555im
-0.9980087183079037 + 0.06307613004469552im
-0.2917622285572396 + 0.9564908791971375im
-0.05441065174571891 + 0.9985186432794363im
-0.5999440179454412 + 0.8000419834805422im
-0.9459600749991032 - 0.3242831116596901im
-0.7855867499334782 - 0.6187515319810971im
-0.6872835050224113 - 0.726389278365333im
-0.9295295662952012 - 0.36874759034203214im
-0.9616848848626421 - 0.2741572217300261im
-0.9125271453521367 + 0.4090161475974759im
-0.37001568310347416 + 0.9290255078615814im
-0.025210416435242192 + 0.9996821669426547im
-0.30731749676160797 + 0.9516070387424522im
-0.8632076087298121 + 0.5048491103596793im
-0.8530881588039784 + 0.5217667997376204im
-0.9332693806431945 + 0.359177202998559im
-0.9993762504753504 - 0.03531444443608888im
-0.048428440597828235 - 0.998826654701036im
0.9279658461317033 + 0.37266524980613885im
-0.6032411372808347 + 0.7975588569454453im
-0.9891820692002476 + 0.1466929922413352im
-0.7751676861245577 + 0.6317555368877262im
0.7145553467532244 + 0.6995789136519047im
0.40721185204129434 - 0.9133337328474729im
-0.8841928381523924 - 0.4671220664451822im
