0.9922333215285436 + 0.12439065740011954im
0.950903409071556 - 0.3094878133563468im
0.37198904885488854 - 0.9282371181611061im
-0.8319565859036913 - 0.5548407331581505im
-0.9171078688219754 + 0.3986391312262437im
-0.3240492499046754 + 0.9460402124837068im
-0.04180471996272039 + 0.9991258005821081im
0.25227018301069865 + 0.9676568372949931im
0.3216793382862802 + 0.9468486697037183im
0.4636258896990613 + 0.886031057243906im
0.6452817921257806 + 0.7639446372289951im
0.9508580110309 + 0.3096272643976317im
0.9985674573530887 + 0.0535073183348526im
0.973849521913062 + 0.22719398907035504im
0.4590280488195263 + 0.8884217750578486im
-0.429330963466828 + 0.903147232630785im
-0.9719562524835603 + 0.23516173850801814im
-0.9784731212294329 - 0.2063742983792594im
-0.8401201222083238 + 0.5424003874082973im
0.37051131654830105 + 0.9288279519424707im
0.9591766322203398 - 0.28280768766504033im
0.7436226607137978 - 0.6685995352024499im
0.9999903154554648 - 0.004401022072203424im
0.43072777990874567 + 0.9024818998821434im
-0.8822495705515262 + 0.47078200396961606im
-0.9276787407885773 - 0.37337936992945886im
0.1484653416105556 - 0.9889176115028294im
0.8849759036409026 - 0.465636821970694im
0.9999975838067167 - 0.002198267665377756im
0.48561844638412555 - 0.8741708783364202im
-0.9935934912404734 - 0.11301315925398858im
-0.18362769401138407 + 0.982995864687162im
0.477801854773158 + 0.8784676360432011im
-0.2505983094695018 + 0.9680911564987194im
-0.9973860693624349 - 0.07225668579274995im
0.1307099112309828 - 0.9914206569897506im
0.5527387736940301 - 0.8333545752290676im
-0.1054451176058919 - 0.9944251239651378im
-0.9823375259151854 + 0.18711757047063332im
0.31090029396572505 + 0.9504425323037821im
0.6198584337736299 - 0.7847136561062911im
-0.9876809585604487 - 0.1564810662575934im
-0.051391076014776944 + 0.9986786056114567im
0.0648909976890344 + 0.9978923581323397im
-0.9755871881985975 + 0.21961247283056207im
0.4474222859023965 - 0.8943228153624809im
0.8742657526290905 + 0.48544762207666653im
0.0022905546425323175 + 0.9999973766762739im
0.14629101970310604 + 0.9892415971612928im
0.2932361206080149 + 0.9560400501918116im
0.7282085821002869 + 0.6853555726449517im
0.9552442968523436 + 0.29581807472004085im
0.9724878858994015 + 0.23295345410384613im
0.7693945972391738 + 0.6387737891767081im
-0.6208824176586204 + 0.7839037080167349im
-0.9099485321534073 - 0.4147211940953338im
-0.5581103541382222 - 0.8297667338497658im
-0.9037348103213266 - 0.42809273833303435im
-0.9942184828078238 + 0.10737601428302782im
-0.8825813223728872 + 0.4701597700766471im
-0.8861620835125333 + 0.46337540045272774im
-0.7317080227451676 + 0.6816181991777782im
-0.9170214213422326 + 0.3988379530579699im
-0.8362923819970346 - 0.5482837329464791im
0.6385464432730307 - 0.7695832896986279im
0.40993250415059745 + 0.9121158599875459im
-0.7365426270062838 + 0.676391128418079im
-0.9146380381171542 + 0.4042737429381275im
0.009602913044786963 + 0.9999538909675056im
0.9861062214261594 - 0.166115983772249im
-0.39605452516462036 - 0.9182269943192843im
-0.9088948448417982 + 0.4170253721537858im
0.02825109985607656 + 0.9996008580213014im
0.41893375339788724 + 0.9080168006507139im
-0.512498425574644 + 0.8586881644598994im
-0.741653109712152 - 0.6707836199955204im
0.6955693518808812 - 0.7184589596657633im
0.9930584494938833 + 0.11762191925319172im
0.9989804018870934 + 0.04514594827336682im
0.7701384308049316 - 0.6378767885707377im
-0.567219861799268 - 0.8235664079965983im
-0.9987795841852009 + 0.04938969745642697im
-0.9175550927528531 + 0.39760866660990063im
-0.9693071135594711 - 0.24585304472999028im
-0.836238648586405 - 0.5483656832902503im
-0.6781701909296065 - 0.7349048864543636im
-0.7956742204859089 - 0.6057248012539533im
-0.3681991611018568 - 0.9297469428634272im
0.3997836554957497 - 0.9166095290790162im
0.9999260200151409 + 0.012163654741901822im
0.939169859841349 + 0.3434530162417864im
0.8742891845774214 + 0.485405419964536im
0.8976333788824017 + 0.44074291499258683im
0.7260288017492934 + 0.687664292391633im
0.6562104228463996 + 0.7545779488878199im
0.3796443893649615 + 0.9251324973341416im
-0.5579174180504377 + 0.8298964722397204im
-0.7464541279187533 - 0.6654368752278863im
0.7382912902221478 - 0.6744820018222253im
0.9799819759321925 - 0.19908622967959283im
0.6448091865844057 - 0.7643435830150974im
-0.7442657414870899 - 0.6678836021708215im
-0.9546495361990127 + 0.2977318643259567im
-0.20445669640612388 + 0.9788756097148882im
0.4742746905137328 + 0.8803769181084332im
0.7334355139650539 + 0.6797590358758148im
0.24541793042229829 + 0.9694173711189809im
-0.438379063247387 + 0.8987901851413062im
-0.751861914020251 + 0.6593206065684619im
-0.680043637660349 + 0.733171638075069im
-0.36904357839016594 + 0.9294120922653102im
-0.02521097163727068 + 0.999682152941176im
-0.07076921254057282 + 0.99749271604177im
-0.2508099087200724 + 0.9680363576270413im
0.15422978450636526 + 0.9880350062478152im
0.9655739267679454 + 0.2601287987630942im
0.4211984509068373 - 0.9069685027351725im
-0.5766786679363809 - 0.8169710606546118im
-0.9951095627602584 - 0.09877731573133285im
-0.5540481058861668 + 0.8324846523293693im
0.7069759993534457 + 0.7072375388355717im
0.9855804709860805 + 0.16920737339387926im
0.9227379156705018 + 0.38542799455158677im
0.6812181653658087 + 0.7320804676916614im
0.8075880196525183 + 0.589747056384111im
0.9850435211388612 + 0.17230572092172075im
0.9672795898559418 + 0.2537128200310761im
0.7977044499686706 + 0.6030485971297675im
