0.9868717389415543 - 0.16150594688268458im
0.9663634323486768 - 0.25718031926896034im
0.7653391244237273 - 0.6436272404321638im
-0.014624328177671007 - 0.9998930587944652im
-0.9973929086222354 + 0.07216221885500188im
-0.2851921680253192 + 0.9584703580690527im
0.3063067627938445 + 0.9519328584867504im
-0.5649720738582321 + 0.8251100264572769im
-0.8182448836782239 - 0.5748698203371001im
0.8697377585436676 - 0.4935141653118346im
0.9678810885730846 + 0.2514084294183087im
0.9477475668468839 - 0.31902123681004574im
0.1787317092831641 - 0.9838978484053711im
-0.15784750558333444 - 0.9874635005817274im
0.3309823402233987 - 0.9436369484395163im
0.8849082217705229 - 0.4657654334994507im
0.9846774927204346 - 0.1743853070926521im
0.9992959728774393 - 0.037517443821934414im
0.837238993764203 - 0.5468371488118788im
0.5287371032300021 - 0.8487856476566661im
-0.24632008961216678 - 0.9691885334925574im
-0.7112737137050813 - 0.7029151472206173im
-0.778125193303132 - 0.6281092130728251im
-0.4317217732373456 - 0.9020068239835006im
0.008288663191641243 - 0.9999656484412329im
0.056620985292295006 - 0.998395745195526im
-0.5007927323854705 - 0.8655672355108496im
-0.8399298354736388 - 0.5426950077909564im
-0.9996874560362256 + 0.02499980487562838im
-0.9837272465431908 + 0.1796683177651319im
-0.9893748860492593 - 0.14538684553636613im
-0.4933268862492945 - 0.8698439994065463im
0.21079227335611248 - 0.9775308780255292im
0.8200819898895281 - 0.5722460396183026im
0.9995136247889317 - 0.031185154501633963im
0.9299105667454378 + 0.36778572274515847im
0.9739051576541196 - 0.2269553786423767im
0.17814739596161372 - 0.9840038136674553im
-0.6532410068816359 - 0.7571500425465659im
-0.48235018048421596 - 0.8759784834040413im
-0.16547183730820889 - 0.9862145157407924im
0.31726963276904346 - 0.9483353732317467im
0.3119639036137471 - 0.9500939547445151im
0.17286875334114146 - 0.9849448685679212im
-0.12196840971574723 - 0.9925339828093603im
-0.7062064779064026 - 0.7080059396382447im
-0.9961423117259731 - 0.087752463151949im
-0.9283638472005789 + 0.37167266137145516im
-0.9486730043603663 + 0.3162586454120685im
-0.7911448169532684 - 0.6116288732621926im
0.0244901908358429 - 0.9997000702974987im
0.9168999131564727 - 0.3991172124246872im
0.9814485678497262 - 0.19172560774638694im
0.7807866418485264 - 0.6247977432024711im
-0.6196668064930468 - 0.7848649877085286im
-0.5435797303110592 + 0.8393575381176702im
0.9059325381629642 + 0.4234220545715698im
0.9971518061604812 + 0.07542065679169259im
0.7639232028942345 + 0.6453071672310902im
-0.4635116610356861 + 0.8860908193204234im
-0.7528597578947406 + 0.6581809667125544im
-0.6983630400808636 + 0.7157437140827813im
0.0015181152369849779 + 0.9999988476623997im
0.1911183993226344 + 0.9815669908062078im
0.6612947599975697 + 0.7501261496573471im
0.9724311547189386 + 0.2331901570221im
0.705188216773773 - 0.7090201541024248im
0.520075980103322 - 0.8541200003041546im
0.7340669924728815 - 0.6790770578968329im
0.9971890094256806 - 0.0749271611675632im
0.9378873491894765 + 0.3469399374968772im
0.9851848137181075 + 0.17149601400387665im
0.6667049979963835 - 0.7453217061421479im
-0.8424452856805793 - 0.5387819045166302im
-0.41185733128659585 + 0.9112483408300304im
0.4456243959963217 + 0.8952200275311726im
0.7973086711879374 + 0.6035717710832122im
0.8672493676376715 + 0.4978740145177884im
0.999959567750899 + 0.008992378074532665im
0.9837163810779906 + 0.17972779862564806im
0.6420920196448999 + 0.7666275747116936im
-0.5286597094209223 + 0.8488338539637695im
-0.9368312906983629 + 0.3497815500686672im
-0.9637508906218519 - 0.26680371216605525im
-0.9141929925282395 - 0.4052791290114287im
-0.9570148563839281 - 0.2900389019777335im
-0.997990675014548 - 0.06336097051029901im
-0.9998114765279956 - 0.01941678147657729im
-0.8331006997319697 - 0.553121346637519im
-0.7900539474027823 - 0.6130373236543446im
-0.9688306815424059 - 0.24772385937183597im
-0.7539059298947721 + 0.656982380942974im
-0.2091414105400849 + 0.977885407600146im
-0.38953178359531837 + 0.9210130235610406im
-0.9926974660705863 + 0.1206305966868984im
-0.7144078256648091 - 0.6997295610654731im
-0.5589053566939716 - 0.8292314527674312im
-0.6201839461862634 - 0.7844564187339116im
-0.32664911430181914 - 0.9451456798429738im
0.6565896946976112 - 0.7542479518148509im
0.9648733054203337 + 0.26271563426495864im
0.757759424220621 + 0.6525340259364509im
0.8068795326987128 + 0.5907160229009425im
0.9998416703808453 + 0.017794217320275297im
0.9682342697914685 - 0.2500447935898319im
0.9488250810722374 - 0.31580209867615205im
0.9997992904876938 - 0.020034438856728592im
0.6947745260838898 + 0.7192276120289782im
-0.48262418535235846 + 0.8758275490717179im
-0.9977014963261382 - 0.06776226256984572im
-0.947607953012567 - 0.3194357014914468im
-0.9817530019118322 + 0.19016057224647276im
-0.5276304051748323 + 0.8494740464163942im
0.15388667156956198 + 0.9880885042916154im
0.8992541175886685 + 0.437426601842898im
0.7623315136317228 - 0.6471867298732im
-0.21504621974300803 - 0.9766038722912386im
-0.7483306497686346 - 0.6633258917130049im
-0.21970114170918878 - 0.9755672238916593im
0.9471810827742955 - 0.3206992304863129im
0.02166946108968307 + 0.9997651896600935im
-0.9545645395617945 + 0.2980042613976841im
-0.9976362813887582 - 0.06871571913915002im
-0.737835402213753 + 0.6749806806420976im
0.7222814364244772 + 0.691599252888979im
0.5350038456466939 - 0.8448496227987845im
-0.4817806092127368 - 0.8762918718022005im
-0.9009969964297443 - 0.43382532478473335im
