0.9586172909861914 + 0.2846978914960481im
0.9184959977620277 + 0.395430274631492im
0.7256261010231031 + 0.688089210432782im
0.8087728951165073 + 0.5881210794767205im
0.8814370860611184 + 0.47230145385768674im
0.9863435344807976 - 0.16470103821144452im
0.7877069691771704 - 0.6160501040578731im
0.7067891314278903 - 0.7074242883131794im
0.9688736083310165 - 0.2475559150568532im
0.8443004268289945 + 0.5358701234967085im
0.5823840089735393 + 0.8129138122162205im
0.5066468558562185 + 0.8621536773980658im
0.7314380170214425 + 0.6819079316562757im
0.9618573218619624 + 0.27355162653607673im
0.829823321763233 - 0.5580262132353943im
-0.17737034856230455 - 0.9841441761504697im
-0.6817414785825313 - 0.7315931631583937im
-0.9202921125568023 - 0.39123193576922877im
-0.9638598225258516 - 0.2664099144559637im
-0.9454406706176994 - 0.3257943190756322im
-0.8210210953409991 - 0.5708978551414133im
-0.5925648385262442 - 0.8055227570605105im
-0.739718240724014 - 0.6729167291278837im
-0.9683431288835971 - 0.24962288505648916im
-0.9901491493720627 - 0.14001664900211222im
-0.8742479313783045 - 0.4854797158283294im
-0.44930912094678754 - 0.8933763562094226im
0.014840690800356287 - 0.999889870884073im
0.17979766799259683 - 0.983703613180527im
0.35185384156401256 - 0.9360549525410603im
0.09478271662136555 - 0.9954979842419943im
-0.47233495389941627 - 0.8814191348755915im
-0.9429734897223454 - 0.33286783815932375im
-0.9347537495489326 + 0.3552962534339636im
-0.5457561581302144 + 0.837944041009272im
-0.350815166686401 + 0.9364447227801503im
-0.5893202383874399 + 0.8078995337459794im
-0.9311824790916312 + 0.36455341259239876im
-0.9966821069489235 + 0.0813927373163886im
-0.9620601905087987 + 0.2728372955410861im
-0.883104043814439 + 0.4691772029826103im
-0.8781059325689103 + 0.4784662696442502im
-0.9779314339829385 + 0.20892608843338278im
-0.9683711540559647 + 0.24951414387228438im
-0.7722686138429579 + 0.6352961420259661im
-0.0790465588644714 + 0.9968709252113263im
0.5194898347759348 + 0.8544766302038178im
0.9643196761101958 + 0.2647405565203927im
0.8742692151636159 - 0.4854413861808603im
0.4003758015475712 - 0.9163510340121519im
0.08050883301148437 - 0.9967538953057213im
-0.3211860988915095 - 0.9470160980040696im
-0.5586896617540473 - 0.8293767912409583im
-0.6153796120286733 - 0.7882308881916767im
-0.5216238583356415 - 0.8531755683416155im
-0.35019897877066297 - 0.9366753307672754im
-0.01509043751642132 - 0.9998861328649192im
0.7900828417067991 - 0.6130000842092185im
0.993414402874209 + 0.11457671736473686im
0.7922320700801883 + 0.6102199170270172im
0.5342622693642232 + 0.8453187727323878im
0.3633681645753028 + 0.9316456284302393im
0.10009183755830235 + 0.9949782028035601im
-0.07136916972301997 + 0.9974499694786936im
-0.2062408320123806 + 0.9785012617318595im
0.18988650008165817 + 0.9818060486097743im
0.7897512356079847 + 0.6134272457721954im
0.9984438740461695 + 0.05576585316909302im
0.9674931719626145 - 0.25289713759890353im
0.9565718276393824 - 0.29149672136518373im
0.972353295475045 - 0.23351460078294847im
0.9991098277349162 + 0.04218473804003253im
0.8390637712066583 + 0.5440330760610613im
0.4616729410035633 + 0.8870502215461762im
0.011730551396337134 + 0.9999311947148853im
-0.38273672285583 + 0.923857457066608im
-0.818092656330067 + 0.5750864332070571im
-0.9861723380176858 + 0.16572302111876688im
-0.9916314468444317 + 0.12910102102314647im
-0.9909939742446066 + 0.13390647113145857im
-0.9355845021818415 + 0.35310287350452946im
-0.7307541166428065 + 0.6826407701050323im
-0.40574303576594917 + 0.9139871929777964im
-0.0849887523360257 + 0.9963819107031027im
0.21963179850114423 + 0.9755828376345869im
0.8643166694242943 + 0.5029480042263765im
0.9177070449470704 - 0.3972578251646097im
0.7561889494935854 - 0.6543533240259332im
0.8541715533889023 - 0.5199913051015274im
0.9907932678720864 + 0.13538353053215899im
0.6844254987573948 + 0.7290828050713385im
0.21055806090116574 + 0.9775813536425196im
-0.19909029933957584 + 0.9799811491599612im
-0.25721711825901433 + 0.9663536382062874im
-0.09165629316743956 + 0.9957907028702389im
0.4077675458873829 + 0.9130857728170892im
0.7764859430444564 + 0.630134573130503im
0.9680957853312541 + 0.250580427056589im
0.9822673575910451 + 0.1874855680075295im
0.989660513230833 - 0.14342966412734928im
0.7798037845683706 - 0.6260240071857038im
0.44227811144294155 - 0.8968779583301537im
0.3513967653311938 - 0.9362266356576135im
0.4936647491798026 - 0.8696522957005534im
0.6693368565274614 - 0.742959065153617im
0.9402531411465368 - 0.3404761820804368im
0.849603251976113 + 0.5274223300464377im
0.07774925741724474 + 0.996972944954409im
-0.33737479092954487 + 0.9413704108613389im
-0.29618695179224713 + 0.9551299857024786im
0.1575043250433013 + 0.9875182973457525im
0.34956368698991735 + 0.9369126046425115im
0.2429886105957489 + 0.9700291413770761im
0.2670611752180128 + 0.9636795778116157im
0.17876418179047887 + 0.9838919490008954im
0.19761554395945646 + 0.9802796013309714im
-0.13281816905252733 + 0.9911404209139764im
-0.43009899309296923 + 0.9027817322810725im
-0.8099512783067304 + 0.5864971668894006im
-0.9577001879699344 + 0.28776787513958607im
-0.9481166848269864 + 0.31792255653332435im
-0.7841221941148204 + 0.6206064652390917im
-0.295996831309441 + 0.9551889215515276im
0.2074631574013298 + 0.9782428319804194im
0.6383871684255711 + 0.7697154170143544im
0.6420798678176578 + 0.7666377523597824im
0.6745647605346113 + 0.7382156756970706im
0.4438432066893486 + 0.8961044625911179im
